exog_variables,model_order,arima_p,arima_d,arima_q,aic,bic,rmse,mae
"twbs_lag135, twbs_lag105, twbs_lag90","ARIMAX(0,2,2)",0,2,2,-5671.012298880298,-5645.443348774372,0.43213829228682266,0.35611921245542066
"twbs_lag135, twbs_lag90, twbs_lag75","ARIMAX(0,2,2)",0,2,2,-5669.251639448716,-5643.68268934279,0.4321527982407448,0.3561341879123135
"twbs_lag135, twbs_lag150","ARIMAX(0,2,2)",0,2,2,-5672.8592223710075,-5651.551763949402,0.4321931250403505,0.35616712019859814
twbs_lag135,"ARIMAX(0,2,2)",0,2,2,-5673.115386127485,-5656.069419390201,0.4321944721501576,0.35616512060899436
"twbs_lag135, twbs_lag150, twbs_lag90","ARIMAX(0,2,2)",0,2,2,-5670.905103552954,-5645.336153447028,0.43226781926077695,0.35622544950267054
"twbs_lag135, twbs_lag90","ARIMAX(0,2,2)",0,2,2,-5671.199330106906,-5649.8918716853,0.43230109813178796,0.3562484760326763
"twbs_lag150, twbs_lag165, twbs_lag75","ARIMAX(0,2,2)",0,2,2,-5671.8605097599175,-5646.2915596539915,0.43235733671808996,0.3562846703991398
"twbs_lag150, twbs_lag165","ARIMAX(0,2,2)",0,2,2,-5673.814250699372,-5652.506792277766,0.4324645238327716,0.3563671376155448
"twbs_lag120, twbs_lag105, twbs_lag75","ARIMAX(0,2,2)",0,2,2,-5672.382982791432,-5646.814032685506,0.4328600275867623,0.35666836432754867
"twbs_lag120, twbs_lag105, twbs_lag90, twbs_lag75","ARIMAX(0,2,2)",0,2,2,-5670.494732220222,-5640.664290429975,0.43297773138033685,0.35676043756691556
"twbs_lag120, twbs_lag105","ARIMAX(0,2,2)",0,2,2,-5674.278019321013,-5652.970560899407,0.4330355839559432,0.35680464351684754
"twbs_lag120, twbs_lag75","ARIMAX(0,2,2)",0,2,2,-5672.655428133828,-5651.347969712222,0.433073016807157,0.35683637499412646
"twbs_lag120, twbs_lag105, twbs_lag90","ARIMAX(0,2,2)",0,2,2,-5672.381048669149,-5646.812098563223,0.4331890582025645,0.3569246396149682
"twbs_lag120, twbs_lag90, twbs_lag75","ARIMAX(0,2,2)",0,2,2,-5670.7519804450985,-5645.183030339173,0.43319462389219704,0.3569314703472522
twbs_lag120,"ARIMAX(0,2,2)",0,2,2,-5674.621279698929,-5657.575312961645,0.4331974740335915,0.35693229214758754
"twbs_lag120, twbs_lag90","ARIMAX(0,2,2)",0,2,2,-5672.716242046144,-5651.408783624538,0.4333186454765315,0.35702707167106706
"twbs_lag120, twbs_lag135, twbs_lag105, twbs_lag75","ARIMAX(0,2,2)",0,2,2,-5670.395902841086,-5640.565461050839,0.43372396860525625,0.3573365736522389
"twbs_lag120, twbs_lag135, twbs_lag105, twbs_lag90, twbs_lag75","ARIMAX(0,2,2)",0,2,2,-5668.478279210502,-5634.386345735933,0.4338550351293667,0.3574392103040146
"twbs_lag120, twbs_lag135, twbs_lag75","ARIMAX(0,2,2)",0,2,2,-5670.703601666828,-5645.134651560902,0.4339019144618967,0.3574770595605003
"twbs_lag120, twbs_lag135, twbs_lag105","ARIMAX(0,2,2)",0,2,2,-5672.357646482482,-5646.788696376556,0.4339053577126869,0.3574759908894855
"twbs_lag120, twbs_lag135, twbs_lag105, twbs_lag90","ARIMAX(0,2,2)",0,2,2,-5670.454015489714,-5640.623573699467,0.43399651990520693,0.35754738895101557
"twbs_lag120, twbs_lag135, twbs_lag90, twbs_lag75","ARIMAX(0,2,2)",0,2,2,-5668.786768476848,-5638.956326686601,0.4340108091084311,0.35756228308035676
"twbs_lag120, twbs_lag135","ARIMAX(0,2,2)",0,2,2,-5672.669326769878,-5651.361868348273,0.4340659830376899,0.3576033615395092
"twbs_lag120, twbs_lag135, twbs_lag90","ARIMAX(0,2,2)",0,2,2,-5670.75018766824,-5645.181237562314,0.43415145829005264,0.35767067509275896
"twbs_lag150, twbs_lag105, twbs_lag0","ARIMAX(0,2,2)",0,2,2,-5673.623439466986,-5648.05448936106,0.43444006974041416,0.3579073725059875
"twbs_lag150, twbs_lag75, twbs_lag0","ARIMAX(0,2,2)",0,2,2,-5671.790599268389,-5646.221649162463,0.43447784288249386,0.35794064976048506
twbs_lag0,"ARIMAX(0,2,2)",0,2,2,-5674.0291183280215,-5656.983151590737,0.43456850651792345,0.3580069175500899
"twbs_lag75, twbs_lag0","ARIMAX(0,2,2)",0,2,2,-5672.0473446696105,-5650.739886248005,0.43457017542117726,0.3580089500969359
"twbs_lag105, twbs_lag0","ARIMAX(0,2,2)",0,2,2,-5673.951389225106,-5652.643930803501,0.4346039714746868,0.358031147000091
"twbs_lag150, twbs_lag0","ARIMAX(0,2,2)",0,2,2,-5673.765428350851,-5652.457969929245,0.43461103276793034,0.3580429937189882
"twbs_lag150, twbs_lag90, twbs_lag75, twbs_lag0","ARIMAX(0,2,2)",0,2,2,-5669.8741527285265,-5640.043710938279,0.43474901059999765,0.35815110353801244
"twbs_lag90, twbs_lag75, twbs_lag0","ARIMAX(0,2,2)",0,2,2,-5670.168033990328,-5644.599083884402,0.4347636689853608,0.3581595248077294
"twbs_lag150, twbs_lag90, twbs_lag0","ARIMAX(0,2,2)",0,2,2,-5671.828818562943,-5646.259868457017,0.4348636218893401,0.358239133388252
"twbs_lag90, twbs_lag0","ARIMAX(0,2,2)",0,2,2,-5672.131215839867,-5650.823757418261,0.43491461718912766,0.358275776653611
