exog_variables,model_order,arima_p,arima_d,arima_q,aic,bic,rmse,mae
"tmean_lag5, tmean_lag4, tmean_lag0, ppt_lag1","ARIMAX(0,0,1)",0,0,1,-50.774320297160315,-46.138787963721626,0.09702184801273497,0.07774534865125166
"tmean_lag5, tmean_lag4, tmean_lag0, tmean_lag6, tmean_lag3, ppt_lag1","ARIMAX(0,0,1)",0,0,1,-48.92848604035828,-42.74777626244003,0.09706149925741182,0.07299385816889643
"ppt_lag3, ppt_lag4, tmean_lag6, ppt_lag1","ARIMAX(0,0,0)",0,0,0,-51.87764558777795,-48.01470197657904,0.09714456652044072,0.07422842945061756
"ppt_lag3, tmean_lag4, tmean_lag6, tmean_lag3","ARIMAX(0,0,0)",0,0,0,-51.852631065969305,-47.9896874547704,0.0971985828330722,0.07430430149273326
"tmean_lag5, tmean_lag4, tmean_lag0, tmean_lag6, ppt_lag1","ARIMAX(0,0,1)",0,0,1,-48.06035663941209,-42.65223558373363,0.09729072394297857,0.07636240128795695
"tmean_lag5, ppt_lag3, tmean_lag4, tmean_lag6, ppt_lag1","ARIMAX(0,0,0)",0,0,0,-49.88094019900103,-45.24540786556234,0.09731238318407147,0.07484249781689127
"ppt_lag3, tmean_lag4, ppt_lag4, tmean_lag6, tmean_lag3, ppt_lag1","ARIMAX(0,0,0)",0,0,0,-48.99291358510554,-43.58479252942708,0.09732311379714371,0.07123505098338274
"tmean_lag5, ppt_lag3, tmean_lag6","ARIMAX(0,0,0)",0,0,0,-53.67740751906813,-50.58705263010901,0.0973475599756812,0.07479186109326598
"tmean_lag5, ppt_lag3, tmean_lag4, tmean_lag6, tmean_lag3, ppt_lag1","ARIMAX(0,0,0)",0,0,0,-48.4052822670378,-42.99716121135933,0.0973996568383566,0.07258838606435801
"ppt_lag3, ppt_lag4, tmean_lag6, tmean_lag3, ppt_lag1","ARIMAX(0,0,0)",0,0,0,-50.63892207517405,-46.00338974173536,0.0974523916414257,0.07378434113159507
"tmean_lag0, tmean_lag6, tmean_lag3","ARIMAX(0,0,3)",0,0,3,-53.56711983808722,-48.15899878240876,0.09745324657025213,0.07765409046488074
"ppt_lag3, tmean_lag4, ppt_lag4, tmean_lag6, ppt_lag1","ARIMAX(0,0,0)",0,0,0,-50.13989466952529,-45.5043623360866,0.09756089277908518,0.07495672516555137
"ppt_lag3, tmean_lag4, tmean_lag6","ARIMAX(0,0,0)",0,0,0,-53.16414104895907,-50.07378615999994,0.09767572758194586,0.07386116173191451
"ppt_lag3, tmean_lag6, tmean_lag3","ARIMAX(0,0,0)",0,0,0,-53.81796752048665,-50.72761263152752,0.09773085314212542,0.07538266825676787
"tmean_lag5, tmean_lag4, tmean_lag0, ppt_lag4, ppt_lag1","ARIMAX(0,0,1)",0,0,1,-48.10830408828012,-42.70018303260166,0.09774954060973146,0.07845221331338517
"ppt_lag3, tmean_lag6","ARIMAX(0,0,0)",0,0,0,-55.69876187017118,-53.38099570345184,0.09781486945896362,0.07528937442715375
"tmean_lag5, tmean_lag0, ppt_lag4, ppt_lag1","ARIMAX(0,0,1)",0,0,1,-50.19907011593515,-45.56353778249647,0.09788303266699949,0.07844602290933839
ppt_lag1,"ARIMAX(0,0,1)",0,0,1,-52.392065950052924,-49.3017110610938,0.09800341371692063,0.07959213856955061
"tmean_lag5, ppt_lag3, tmean_lag0, ppt_lag4, tmean_lag6, tmean_lag3, ppt_lag1","ARIMAX(0,0,0)",0,0,0,-47.278504073471794,-41.09779429555354,0.09802198095650796,0.07441463694511466
"tmean_lag5, tmean_lag0, tmean_lag3, ppt_lag1","ARIMAX(0,0,1)",0,0,1,-53.22691722014909,-48.5913848867104,0.09803786253814485,0.07982476240835334
"tmean_lag4, tmean_lag0, ppt_lag4","ARIMAX(0,0,1)",0,0,1,-50.28977729343038,-46.426833682231475,0.09811738704664175,0.07554462194107053
"tmean_lag5, ppt_lag3, tmean_lag0, ppt_lag4, tmean_lag6, tmean_lag3","ARIMAX(0,0,0)",0,0,0,-49.2986753375799,-43.89055428190143,0.09811788708230873,0.07443876558786931
"tmean_lag5, ppt_lag3, tmean_lag0, ppt_lag4, tmean_lag3, ppt_lag1","ARIMAX(0,0,0)",0,0,0,-48.70606826537319,-43.297947209694726,0.09814892761267716,0.07447893409462095
"tmean_lag5, ppt_lag3, tmean_lag0","ARIMAX(0,0,0)",0,0,0,-52.99540371534349,-49.905048826384366,0.09820628890203364,0.07382926517384154
"ppt_lag3, tmean_lag0, ppt_lag4, tmean_lag6, ppt_lag1","ARIMAX(0,0,0)",0,0,0,-49.86788544942773,-45.23235311598904,0.0982844792402441,0.07521156402545343
"tmean_lag5, ppt_lag3, tmean_lag0, ppt_lag4","ARIMAX(0,0,0)",0,0,0,-50.986718637581575,-47.12377502638267,0.09831100280385788,0.0739700127750042
"tmean_lag5, ppt_lag3, tmean_lag4, tmean_lag0, ppt_lag4","ARIMAX(0,0,0)",0,0,0,-49.759128227296586,-45.123595893857896,0.0983798053872924,0.07469937573827397
"ppt_lag3, tmean_lag6, ppt_lag1","ARIMAX(0,0,0)",0,0,0,-53.755075913272925,-50.6647210243138,0.09838413876865798,0.0754559067735073
"tmean_lag5, ppt_lag3, tmean_lag0, ppt_lag4, tmean_lag6","ARIMAX(0,0,0)",0,0,0,-49.63767641205402,-45.00214407861533,0.09842669533474999,0.07523455509700192
"tmean_lag5, ppt_lag3, tmean_lag4, tmean_lag0, ppt_lag4, tmean_lag6","ARIMAX(0,0,0)",0,0,0,-48.13702339077617,-42.7289023350977,0.09842984245340584,0.07608688343928446
"ppt_lag3, tmean_lag4, tmean_lag6, ppt_lag1","ARIMAX(0,0,0)",0,0,0,-51.88029816945956,-48.01735455826065,0.0984602888945617,0.0761295720935312
"tmean_lag5, ppt_lag3, tmean_lag4, tmean_lag0, tmean_lag6, ppt_lag1","ARIMAX(0,0,0)",0,0,0,-47.03217352036479,-41.62405246468633,0.0984946476343576,0.07505315670023598
"tmean_lag5, ppt_lag3, tmean_lag6, ppt_lag1","ARIMAX(0,0,0)",0,0,0,-51.76995885583912,-47.90701524464021,0.09851551524464944,0.075710211621135
"tmean_lag5, ppt_lag3, tmean_lag4, tmean_lag0","ARIMAX(0,0,0)",0,0,0,-51.66797154492373,-47.80502793372482,0.09855114610538329,0.07534986322647039
"ppt_lag3, tmean_lag3, ppt_lag1","ARIMAX(0,0,1)",0,0,1,-49.151334251234374,-45.288390640035466,0.09856227241780657,0.07162140491258628
"tmean_lag5, ppt_lag3, tmean_lag0, ppt_lag1","ARIMAX(0,0,0)",0,0,0,-51.0727505108048,-47.209806899605894,0.09857084384196861,0.07555193065316962
"tmean_lag5, ppt_lag3, tmean_lag4, tmean_lag0, ppt_lag4, ppt_lag1","ARIMAX(0,0,0)",0,0,0,-47.736889099855674,-42.32876804417721,0.0985771376839018,0.07635399429534158
"ppt_lag3, tmean_lag4, ppt_lag4, tmean_lag3, ppt_lag1","ARIMAX(0,0,0)",0,0,0,-49.64483303480302,-45.00930070136434,0.09860278796321285,0.06637444460659736
"ppt_lag3, tmean_lag4, tmean_lag6, tmean_lag3, ppt_lag1","ARIMAX(0,0,0)",0,0,0,-50.398200708944195,-45.76266837550551,0.0986579493283445,0.07363710583783575
"tmean_lag5, ppt_lag3, tmean_lag0, ppt_lag4, tmean_lag3","ARIMAX(0,0,0)",0,0,0,-51.138761146906745,-46.503228813468056,0.09866222415272269,0.07529864995746051
"ppt_lag3, tmean_lag6, tmean_lag3, ppt_lag1","ARIMAX(0,0,0)",0,0,0,-52.12580923397941,-48.2628656227805,0.09886985920340537,0.07589569769449447
"tmean_lag5, ppt_lag3, tmean_lag0, tmean_lag6","ARIMAX(0,0,0)",0,0,0,-51.674091101087924,-47.81114748988902,0.09890102713101467,0.07586408408554773
"tmean_lag5, ppt_lag3, tmean_lag4, tmean_lag0, ppt_lag1","ARIMAX(0,0,0)",0,0,0,-49.72625352076301,-45.09072118732432,0.098954939785456,0.07680019311114167
"tmean_lag5, ppt_lag3, tmean_lag0, ppt_lag4, tmean_lag6, ppt_lag1","ARIMAX(0,0,0)",0,0,0,-47.46463251109389,-42.05651145541542,0.09896461369469169,0.07636110549824444
"tmean_lag5, ppt_lag3, tmean_lag0, tmean_lag6, ppt_lag1","ARIMAX(0,0,0)",0,0,0,-49.44774200390916,-44.81220967047048,0.09898642289448427,0.07644681602257598
"ppt_lag3, tmean_lag0, ppt_lag4, tmean_lag3","ARIMAX(0,0,1)",0,0,1,-49.19365583914414,-44.55812350570545,0.09901282377135495,0.0738162385506346
"tmean_lag5, tmean_lag4, tmean_lag0, tmean_lag3, ppt_lag1","ARIMAX(0,0,1)",0,0,1,-50.427762363443094,-45.01964130776463,0.0990511334587026,0.07985463209176051
"tmean_lag5, tmean_lag4, tmean_lag0, ppt_lag4, tmean_lag6, tmean_lag3, ppt_lag1","ARIMAX(0,0,1)",0,0,1,-45.82696066993398,-38.873662169775955,0.0991226598961855,0.07307318007009309
"ppt_lag3, tmean_lag4, tmean_lag0, tmean_lag6","ARIMAX(0,0,0)",0,0,0,-51.53859510110095,-47.675651489902044,0.09912758771334586,0.07600976883436061
"ppt_lag3, tmean_lag4, tmean_lag0, ppt_lag4, tmean_lag6","ARIMAX(0,0,0)",0,0,0,-50.063383446796536,-45.427851113357846,0.09916469901613768,0.07690140219745906
"tmean_lag5, ppt_lag3, tmean_lag4, tmean_lag0, tmean_lag6","ARIMAX(0,0,0)",0,0,0,-49.978468036233295,-45.342935702794605,0.09917624920478306,0.07697682169377482
"tmean_lag4, tmean_lag0, ppt_lag1","ARIMAX(0,0,1)",0,0,1,-50.222896205831134,-46.359952594632226,0.09924638555533453,0.07621500436746298
"tmean_lag5, tmean_lag0, ppt_lag4, tmean_lag3","ARIMAX(0,0,1)",0,0,1,-52.97115793550509,-48.3356256020664,0.09927475042158622,0.08063212539083314
"tmean_lag5, ppt_lag3, tmean_lag0, tmean_lag6, tmean_lag3","ARIMAX(0,0,0)",0,0,0,-51.05188176819636,-46.41634943475768,0.09930542034485738,0.07576997966386095
"ppt_lag3, tmean_lag0, ppt_lag4, tmean_lag6, tmean_lag3, ppt_lag1","ARIMAX(0,0,0)",0,0,0,-48.45422496527873,-43.04610390960026,0.09939125574728214,0.07603402940979904
"ppt_lag3, tmean_lag4, tmean_lag0, ppt_lag4, tmean_lag6, ppt_lag1","ARIMAX(0,0,0)",0,0,0,-48.042910110931615,-42.63478905525315,0.09955229593332131,0.0774074507322242
"tmean_lag5, ppt_lag3, tmean_lag0, tmean_lag3, ppt_lag1","ARIMAX(0,0,0)",0,0,0,-50.725682147471716,-46.090149814033026,0.0996383688151585,0.0767664880495684
"ppt_lag3, tmean_lag0, tmean_lag6","ARIMAX(0,0,0)",0,0,0,-53.76040441812986,-50.67004952917073,0.09972685635550985,0.07715798773833893
"tmean_lag5, ppt_lag3, tmean_lag0, tmean_lag3","ARIMAX(0,0,0)",0,0,0,-52.960789323735014,-49.097845712536106,0.09974063801241374,0.07683115535729874
"ppt_lag3, tmean_lag0, tmean_lag6, ppt_lag1","ARIMAX(0,0,0)",0,0,0,-51.756830286813546,-47.89388667561464,0.09976716873266753,0.07724177067394157
"ppt_lag3, tmean_lag0, ppt_lag4, tmean_lag6, tmean_lag3","ARIMAX(0,0,0)",0,0,0,-50.444627206930335,-45.809094873491645,0.09983525225297796,0.0772438027001821
"ppt_lag3, tmean_lag4, tmean_lag3, ppt_lag1","ARIMAX(0,0,0)",0,0,0,-51.0031043076345,-47.14016069643559,0.09991867415988234,0.0686283896179267
