exog_variables,model_order,arima_p,arima_d,arima_q,aic,bic,rmse,mae
"twbs_lag5, twbs_lag0, ppt_lag4, twbs_lag3","ARIMAX(0,0,1)",0,0,1,-52.40959455879387,-47.77406222535518,0.09784365236640158,0.07685313198874094
ppt_lag1,"ARIMAX(0,0,1)",0,0,1,-52.392065950052924,-49.3017110610938,0.09800341371692063,0.07959213856955061
"twbs_lag5, ppt_lag3, twbs_lag0, twbs_lag4, ppt_lag4, ppt_lag1","ARIMAX(0,0,0)",0,0,0,-47.103101821894015,-41.69498076621555,0.09807038142307065,0.0741237359177871
"twbs_lag5, twbs_lag0, twbs_lag4, ppt_lag4, twbs_lag6, twbs_lag3","ARIMAX(0,0,1)",0,0,1,-50.83216749334096,-44.65145771542271,0.098117582992772,0.07210811288117173
"twbs_lag5, ppt_lag3, twbs_lag0","ARIMAX(0,0,0)",0,0,0,-52.47569368833893,-49.3853387993798,0.09814494431289812,0.07313496824967755
"ppt_lag3, twbs_lag4, twbs_lag6, twbs_lag3, ppt_lag1","ARIMAX(0,0,0)",0,0,0,-50.14927674376359,-45.513744410324904,0.09821196379553017,0.07272674729829401
"twbs_lag5, ppt_lag3, twbs_lag0, twbs_lag6, twbs_lag3, ppt_lag1","ARIMAX(0,0,0)",0,0,0,-46.96646572889123,-41.55834467321276,0.09822983591420412,0.07381475990012613
"twbs_lag5, twbs_lag0, twbs_lag4, twbs_lag6, twbs_lag3, ppt_lag1","ARIMAX(0,0,1)",0,0,1,-51.12064104152287,-44.93993126360462,0.09828740765774008,0.07480785998676358
"ppt_lag3, twbs_lag0, ppt_lag4, twbs_lag6, twbs_lag3, ppt_lag1","ARIMAX(0,0,0)",0,0,0,-48.28727321366728,-42.87915215798881,0.09830344549053871,0.07496064742574489
"twbs_lag5, twbs_lag0, twbs_lag4, ppt_lag4, twbs_lag3, ppt_lag1","ARIMAX(0,0,1)",0,0,1,-46.47553184905856,-40.29482207114032,0.09834374963130436,0.0766889709976719
"twbs_lag5, ppt_lag3, twbs_lag0, ppt_lag4, twbs_lag3, ppt_lag1","ARIMAX(0,0,0)",0,0,0,-47.95251402969548,-42.544392974017015,0.09835410811784019,0.0742424244170052
"ppt_lag3, twbs_lag0, ppt_lag4, twbs_lag6","ARIMAX(0,0,0)",0,0,0,-51.58366254451608,-47.72071893331717,0.09835529995861376,0.0754177115855225
"twbs_lag5, ppt_lag3, twbs_lag4, twbs_lag6, ppt_lag1","ARIMAX(0,0,0)",0,0,0,-48.84532154080661,-44.20978920736792,0.09835848717462423,0.0744198462475959
"ppt_lag3, twbs_lag0, ppt_lag4, twbs_lag6, ppt_lag1","ARIMAX(0,0,0)",0,0,0,-49.588799616548144,-44.953267283109454,0.09836769047101604,0.07540186914186522
"twbs_lag5, twbs_lag0, twbs_lag6, twbs_lag3, ppt_lag1","ARIMAX(0,0,1)",0,0,1,-50.71223674966066,-45.3041156939822,0.09839643427099347,0.07625430957576279
"twbs_lag5, ppt_lag3, twbs_lag4, twbs_lag6","ARIMAX(0,0,0)",0,0,0,-50.138840264241566,-46.27589665304266,0.09841921468558387,0.07372311130693422
"twbs_lag0, twbs_lag4","ARIMAX(0,0,1)",0,0,1,-52.55180888192713,-49.461453992968,0.0984819306602408,0.07574451363515217
"twbs_lag5, ppt_lag3, twbs_lag0, ppt_lag4, twbs_lag6","ARIMAX(0,0,0)",0,0,0,-49.5444329272869,-44.908900593848216,0.09851498380229871,0.07541238421731297
"twbs_lag5, ppt_lag3, twbs_lag0, twbs_lag4","ARIMAX(0,0,0)",0,0,0,-50.94547830898409,-47.082534697785185,0.09854765393941821,0.07427651884536585
"twbs_lag5, ppt_lag3, twbs_lag0, twbs_lag4, twbs_lag6","ARIMAX(0,0,0)",0,0,0,-49.30308992380702,-44.66755759036833,0.09856766037388766,0.07525606865004511
"twbs_lag5, ppt_lag3, twbs_lag0, ppt_lag4, twbs_lag6, ppt_lag1","ARIMAX(0,0,0)",0,0,0,-47.55120570512903,-42.14308464945056,0.09864822330623256,0.07568928007121799
"twbs_lag5, twbs_lag0, twbs_lag4, ppt_lag4, twbs_lag3","ARIMAX(0,0,1)",0,0,1,-50.180354027375614,-44.77223297169715,0.09867093335523475,0.07714646303128574
"twbs_lag5, ppt_lag3, twbs_lag0, ppt_lag4","ARIMAX(0,0,0)",0,0,0,-50.497319704713284,-46.634376093514376,0.0986751615629087,0.07362007211734135
"ppt_lag3, twbs_lag0, ppt_lag4, twbs_lag6, twbs_lag3","ARIMAX(0,0,0)",0,0,0,-50.04788230876372,-45.41234997532503,0.09873986962310143,0.07601859684980866
"twbs_lag5, ppt_lag3, twbs_lag0, twbs_lag4, ppt_lag1","ARIMAX(0,0,0)",0,0,0,-48.96183170752505,-44.32629937408636,0.0988917488611379,0.07550837396604229
"twbs_lag5, ppt_lag3, twbs_lag0, twbs_lag3, ppt_lag1","ARIMAX(0,0,0)",0,0,0,-49.85437751377233,-45.218845180333645,0.09899306333521282,0.07512779149116475
"twbs_lag5, ppt_lag3, twbs_lag0, twbs_lag4, ppt_lag4","ARIMAX(0,0,0)",0,0,0,-49.073266910530165,-44.437734577091476,0.09918084980246548,0.07437184250809703
"twbs_lag5, ppt_lag3, twbs_lag0, twbs_lag6","ARIMAX(0,0,0)",0,0,0,-51.45721036970338,-47.594266758504475,0.0991817858882155,0.07626518521511624
"ppt_lag3, twbs_lag0, twbs_lag6","ARIMAX(0,0,0)",0,0,0,-53.49554767572629,-50.40519278676717,0.09927206843140059,0.07653283221535097
"ppt_lag3, twbs_lag0, twbs_lag4, twbs_lag6","ARIMAX(0,0,0)",0,0,0,-51.56533566105493,-47.70239204985602,0.09927800006205789,0.0768987371592287
"twbs_lag5, ppt_lag3, twbs_lag0, twbs_lag6, ppt_lag1","ARIMAX(0,0,0)",0,0,0,-49.39629409303656,-44.76076175959787,0.09928965600474074,0.07646169775284466
"twbs_lag5, twbs_lag0, ppt_lag4, twbs_lag3, ppt_lag1","ARIMAX(0,0,1)",0,0,1,-50.26136528751732,-44.85324423183886,0.09938745450296703,0.07976360172797017
"twbs_lag5, ppt_lag3, twbs_lag0, twbs_lag6, twbs_lag3","ARIMAX(0,0,0)",0,0,0,-50.008214648396475,-45.372682314957785,0.09945714426452881,0.07594514661071196
"ppt_lag3, twbs_lag0, twbs_lag4, twbs_lag6, ppt_lag1","ARIMAX(0,0,0)",0,0,0,-49.560306083712675,-44.924773750273985,0.09949587537834577,0.07693984419894377
"ppt_lag3, twbs_lag0, twbs_lag6, ppt_lag1","ARIMAX(0,0,0)",0,0,0,-51.4875986325033,-47.62465502130439,0.09950461014484815,0.07675370172260335
"twbs_lag5, ppt_lag3, twbs_lag0, twbs_lag3","ARIMAX(0,0,0)",0,0,0,-52.01064875867796,-48.14770514747905,0.09952376301811851,0.0761279157447764
"twbs_lag5, ppt_lag3, twbs_lag0, twbs_lag4, twbs_lag6, ppt_lag1","ARIMAX(0,0,0)",0,0,0,-46.9557989252301,-41.547677869551634,0.099647067420476,0.07609858907646704
"ppt_lag3, twbs_lag0, twbs_lag4","ARIMAX(0,0,1)",0,0,1,-51.663062288189835,-47.80011867699093,0.09966631555529086,0.07458926006801588
"twbs_lag5, twbs_lag0, twbs_lag4, ppt_lag4, twbs_lag6, twbs_lag3, ppt_lag1","ARIMAX(0,0,1)",0,0,1,-47.10701045330269,-40.153711953144665,0.09968288619640908,0.07110978631744447
"ppt_lag3, twbs_lag0, twbs_lag6, twbs_lag3","ARIMAX(0,0,0)",0,0,0,-51.662564575249064,-47.799620964050156,0.09975440435785693,0.07709995800467892
"twbs_lag5, ppt_lag3, twbs_lag4, ppt_lag4, twbs_lag6, twbs_lag3, ppt_lag1","ARIMAX(0,0,0)",0,0,0,-46.84282920369132,-40.66211942577307,0.09978370237424229,0.07221382599851697
"ppt_lag3, twbs_lag0, twbs_lag6, twbs_lag3, ppt_lag1","ARIMAX(0,0,0)",0,0,0,-49.83845617734342,-45.20292384390473,0.09997191376377401,0.07734858279217384
"twbs_lag0, twbs_lag4, ppt_lag1","ARIMAX(0,0,1)",0,0,1,-49.65669309671097,-45.79374948551206,0.10003320481331186,0.07639256217563621
"ppt_lag3, twbs_lag3, ppt_lag1","ARIMAX(0,0,1)",0,0,1,-48.56621783893242,-44.70327422773351,0.10003557077863388,0.07150307184127082
"ppt_lag3, twbs_lag0, ppt_lag4, twbs_lag3, ppt_lag1","ARIMAX(0,0,1)",0,0,1,-47.979095105519356,-42.570974049840885,0.10012139852298396,0.07458118482237248
"twbs_lag0, ppt_lag4, twbs_lag3, ppt_lag1","ARIMAX(0,0,1)",0,0,1,-46.39539624276463,-41.759863909325944,0.1006842930397432,0.07660536636195993
"ppt_lag3, twbs_lag4, ppt_lag4, twbs_lag3, ppt_lag1","ARIMAX(0,0,0)",0,0,0,-49.91104172391603,-45.27550939047734,0.10073238048614208,0.06758387796385537
"twbs_lag5, ppt_lag3, twbs_lag4, twbs_lag3","ARIMAX(0,0,0)",0,0,0,-51.099868742787564,-46.464336409348874,0.10091107922073299,0.07687316196953134
"twbs_lag5, ppt_lag3, twbs_lag4, twbs_lag6, twbs_lag3, ppt_lag1","ARIMAX(0,0,0)",0,0,0,-48.28425709848388,-42.87613604280541,0.10105795091196498,0.07466562083864815
"ppt_lag3, twbs_lag3","ARIMAX(0,0,1)",0,0,1,-50.27905824671884,-47.188703357759714,0.10126452471908472,0.07181387380372697
"twbs_lag5, twbs_lag0, twbs_lag4, ppt_lag4, ppt_lag1","ARIMAX(0,0,1)",0,0,1,-48.56295303781971,-43.154831982141246,0.10127558965150811,0.08149194717382051
"ppt_lag3, twbs_lag0, ppt_lag4, ppt_lag1","ARIMAX(0,0,1)",0,0,1,-49.480869825796745,-44.845337492358055,0.10156226547183743,0.07475568912758174
"twbs_lag5, ppt_lag3, twbs_lag0, twbs_lag4, ppt_lag4, twbs_lag3","ARIMAX(0,0,0)",0,0,0,-48.70519889368591,-43.29707783800744,0.10179162486706424,0.07577096973173372
"ppt_lag3, twbs_lag0, twbs_lag4, ppt_lag4, twbs_lag6, twbs_lag3","ARIMAX(0,0,0)",0,0,0,-48.16141828643778,-42.753297230759316,0.10194022561254182,0.07545672145364755
"twbs_lag0, twbs_lag3, ppt_lag1","ARIMAX(0,0,1)",0,0,1,-48.88591013383997,-45.02296652264106,0.1019483651263269,0.07935527115978974
"ppt_lag3, twbs_lag4, twbs_lag3, ppt_lag1","ARIMAX(0,0,0)",0,0,0,-51.12123066957459,-47.25828705837568,0.10238530886996407,0.07013014731072505
"twbs_lag0, twbs_lag4, ppt_lag4, ppt_lag1","ARIMAX(0,0,1)",0,0,1,-47.81652192289178,-43.18098958945309,0.1024825900515628,0.0788018198260488
"twbs_lag0, ppt_lag4, twbs_lag6, twbs_lag3","ARIMAX(0,0,1)",0,0,1,-49.9278610051651,-45.29232867172641,0.1025111957047367,0.08548491478654864
"twbs_lag5, ppt_lag3, twbs_lag0, twbs_lag4, ppt_lag4, twbs_lag6, twbs_lag3","ARIMAX(0,0,0)",0,0,0,-46.86884840830072,-40.68813863038247,0.10268236172534229,0.07479944226978032
"twbs_lag0, ppt_lag4, twbs_lag3","ARIMAX(0,0,1)",0,0,1,-48.74479661133211,-44.881853000133205,0.1027051636993934,0.07917496461183866
"ppt_lag3, twbs_lag4, twbs_lag3","ARIMAX(0,0,0)",0,0,0,-53.234679468504055,-49.37173585730515,0.10281408848442126,0.0768532940772117
"twbs_lag0, twbs_lag6","ARIMAX(0,0,1)",0,0,1,-51.8073543647058,-48.716999475746675,0.10286924774165512,0.08174655507198189
"twbs_lag0, twbs_lag4, ppt_lag4, twbs_lag6","ARIMAX(0,0,1)",0,0,1,-50.402135622238916,-45.766603288800226,0.10290213709318369,0.08500398848431238
"twbs_lag5, ppt_lag3, twbs_lag0, twbs_lag4, ppt_lag4, twbs_lag3, ppt_lag1","ARIMAX(0,0,0)",0,0,0,-46.86371952945325,-40.683009751534996,0.10314368186771238,0.07416855366187855
"twbs_lag5, ppt_lag3, twbs_lag0, twbs_lag4, twbs_lag3","ARIMAX(0,0,0)",0,0,0,-50.4704204213038,-45.83488808786511,0.10319267835757717,0.07730154674847804
"twbs_lag0, twbs_lag6, ppt_lag1","ARIMAX(0,0,1)",0,0,1,-49.75835398464778,-45.895410373448875,0.10326478099148073,0.08218410213904281
"twbs_lag5, ppt_lag3, twbs_lag0, twbs_lag4, ppt_lag4, twbs_lag6, twbs_lag3, ppt_lag1","ARIMAX(0,0,0)",0,0,0,-45.27158539696351,-38.318286896805475,0.10327625469711983,0.07336696518496733
"twbs_lag0, ppt_lag4, twbs_lag6, twbs_lag3, ppt_lag1","ARIMAX(0,0,1)",0,0,1,-44.78140537199768,-39.373284316319214,0.10330344797787992,0.0820129265228663
"ppt_lag3, ppt_lag1","ARIMAX(0,0,0)",0,0,0,-52.54457317563165,-49.45421828667252,0.10373005428878547,0.08072529893568248
"twbs_lag0, twbs_lag4, ppt_lag4","ARIMAX(0,0,1)",0,0,1,-50.4039645311383,-46.54102091993939,0.10380170181844593,0.08059865784712666
"twbs_lag5, ppt_lag3, twbs_lag0, twbs_lag4, twbs_lag6, twbs_lag3","ARIMAX(0,0,0)",0,0,0,-48.526155862225146,-43.118034806546675,0.10391010303607989,0.07656037137085872
"ppt_lag3, twbs_lag0, twbs_lag4, twbs_lag6, twbs_lag3, ppt_lag1","ARIMAX(0,0,0)",0,0,0,-47.81446943671856,-42.40634838104009,0.10431881166091445,0.07491242393383268
"twbs_lag0, ppt_lag4, twbs_lag6, ppt_lag1","ARIMAX(0,0,1)",0,0,1,-46.974156103855144,-42.33862377041646,0.1044162483950391,0.08241565010412834
"ppt_lag3, twbs_lag0, twbs_lag4, twbs_lag6, twbs_lag3","ARIMAX(0,0,0)",0,0,0,-50.195536073017024,-45.560003739578335,0.10454636332869524,0.07851213619736332
"twbs_lag0, ppt_lag4, twbs_lag6","ARIMAX(0,0,1)",0,0,1,-49.02058936847534,-45.157645757276434,0.10489621163601162,0.08296798445170576
ppt_lag3,"ARIMAX(0,0,0)",0,0,0,-54.399401572902605,-52.08163540618326,0.1053464162478407,0.08127304990405711
"twbs_lag5, ppt_lag3, twbs_lag0, twbs_lag4, twbs_lag6, twbs_lag3, ppt_lag1","ARIMAX(0,0,0)",0,0,0,-46.77774050676142,-40.597030728843166,0.10535326772417948,0.07634881761354441
"twbs_lag5, ppt_lag3, twbs_lag0, twbs_lag4, twbs_lag3, ppt_lag1","ARIMAX(0,0,0)",0,0,0,-48.62414178870431,-43.21602073302584,0.10545269448127607,0.07721326451559146
twbs_lag0,"ARIMAX(1,0,2)",1,0,2,-54.1337221696167,-50.270778558417796,0.10586657626175401,0.08194297155615708
"ppt_lag4, ppt_lag1","ARIMAX(0,0,0)",0,0,0,-48.544365754612,-45.454010865652876,0.10653812128238316,0.08440029932911264
"ppt_lag3, twbs_lag0, twbs_lag3","ARIMAX(0,0,1)",0,0,1,-49.03654564608256,-45.17360203488365,0.10667256488378278,0.07850056538620778
"twbs_lag0, twbs_lag4, ppt_lag4, twbs_lag6, twbs_lag3","ARIMAX(0,0,1)",0,0,1,-45.12099147850785,-39.71287042282938,0.10686591076783854,0.08125008008002635
ppt_lag4,"ARIMAX(0,0,0)",0,0,0,-49.90680094529555,-47.589034778576206,0.1075138387868379,0.08314984872347145
"ppt_lag3, twbs_lag0, twbs_lag4, ppt_lag4, twbs_lag3, ppt_lag1","ARIMAX(0,0,0)",0,0,0,-48.56446032244118,-43.156339266762714,0.10891914609027048,0.0751246657232318
"ppt_lag3, twbs_lag0, twbs_lag3, ppt_lag1","ARIMAX(0,0,1)",0,0,1,-47.90210355097905,-43.26657121754036,0.10895906991445183,0.0826844521080131
"ppt_lag3, twbs_lag0, twbs_lag4, ppt_lag4, twbs_lag3","ARIMAX(0,0,0)",0,0,0,-50.10093741144739,-45.4654050780087,0.10904197783481623,0.07749628848632545
"twbs_lag0, twbs_lag4, ppt_lag4, twbs_lag6, twbs_lag3, ppt_lag1","ARIMAX(0,0,0)",0,0,0,-42.56663943631668,-37.15851838063821,0.10937875868929461,0.08134364036694772
"ppt_lag3, twbs_lag0, twbs_lag4, twbs_lag3, ppt_lag1","ARIMAX(0,0,0)",0,0,0,-50.37529944176194,-45.73976710832325,0.11000526030611026,0.0769633888423182
"ppt_lag3, twbs_lag0, twbs_lag4, twbs_lag3","ARIMAX(0,0,0)",0,0,0,-51.83638902393581,-47.9734454127369,0.11036396739509736,0.0791651843193244
"twbs_lag0, twbs_lag4, twbs_lag3, ppt_lag1","ARIMAX(0,0,0)",0,0,0,-46.711924798268434,-42.848981187069526,0.11162124935582383,0.08185262324026807
"twbs_lag0, ppt_lag4","ARIMAX(1,0,1)",1,0,1,-49.037790952093495,-45.17484734089459,0.11222951794480573,0.09292663812661581
"twbs_lag0, twbs_lag4, ppt_lag4, twbs_lag3, ppt_lag1","ARIMAX(0,0,0)",0,0,0,-44.701859474174825,-40.066327140736135,0.11266767669649794,0.08263909244290854
"twbs_lag0, twbs_lag4, ppt_lag4, twbs_lag3","ARIMAX(0,0,0)",0,0,0,-46.72611634299161,-42.8631727317927,0.11282227740437506,0.0822017259750128
"twbs_lag0, ppt_lag4, ppt_lag1","ARIMAX(0,0,1)",0,0,1,-44.62946020584509,-40.766516594646184,0.11788361993973875,0.09008352382304184
"ppt_lag3, twbs_lag0","ARIMAX(0,0,1)",0,0,1,-48.79141549496519,-45.70106060600607,0.11890543557740943,0.08816751167721716
"ppt_lag3, twbs_lag0, ppt_lag1","ARIMAX(0,0,1)",0,0,1,-46.78163178109431,-42.918688169895404,0.11956720843258986,0.08940980286706633
