,time,twbs,tmean,hurs,ppt,tdmean,Spline_WW,Spline_PR,Spline_WW differenced
199,2020-07-18,24.62238696644233,27.879957260423694,76.7863057132558,11.7459653740232,23.41997012572786,13.31579971,0.24322529,-0.029681840000000292
200,2020-07-19,24.800437659383256,28.802650263713605,72.11210794405699,1.3971873229898342,23.273553511460904,13.28704759,0.23784124,-0.028752120000000048
201,2020-07-20,25.135549380144013,29.290890221936955,71.30670632304073,1.9486075660446909,23.557752395249334,13.2592073,0.2361635,-0.027840290000000323
202,2020-07-21,24.849345549736636,27.554068083048627,80.48776506089354,12.963766770103016,23.885912401812348,13.23226025,0.23438796,-0.026947050000000417
203,2020-07-22,25.05379658843111,27.415198770072507,82.84110088545908,10.068229315913587,24.231231224152804,13.20618753,0.23208871,-0.02607272000000016
204,2020-07-23,25.50564651273472,28.2993259282601,80.06360691154562,10.625633876104402,24.52928730080843,13.18097029,0.23050124,-0.02521723999999992
205,2020-07-24,25.353180697090497,29.98843857691959,68.52935045826189,0.0001812998099503,23.56231417157153,13.15659013,0.22915481,-0.024380159999999762
206,2020-07-25,25.59070404056181,29.283345040276885,74.34658311666875,1.881226970574705,24.24106525346882,13.13302938,0.22519116,-0.023560749999999686
207,2020-07-26,24.87363864134645,27.01847215182969,84.28968691206408,39.10106601996666,24.128279628956676,13.11027142,0.2207232,-0.022757959999999855
208,2020-07-27,25.14615928077241,27.86256053505005,80.48050590596263,11.28468903058402,24.188729887546423,13.08830088,0.21618918,-0.021970539999999872
209,2020-07-28,25.412998884693057,28.65044263688636,77.15911240137167,3.436009005843224,24.250813831720997,13.06710392,0.21344765,-0.02119696000000104
210,2020-07-29,24.426444762597846,26.65072599060332,83.62742823872043,13.269711904264009,23.645921796331717,13.04666847,0.20972234,-0.020435449999999022
211,2020-07-30,25.186942958105472,27.84728411922811,80.86428204211524,14.845604990444317,24.252513346781026,13.02698441,0.20636568,-0.019684059999999448
212,2020-07-31,25.676974922757697,29.70858399641341,72.29319479024788,0.0089041021154608,24.182409693093675,13.00804381,0.20358991,-0.01894060000000053
213,2020-08-01,25.28934955374692,28.62884071694503,76.47927600459535,16.60111467205715,24.076157448596785,12.98984115,0.19654471,-0.018202660000000037
214,2020-08-02,23.51060054820862,26.069029101765405,81.11443903733064,7.099719354540468,22.57191318335094,12.97237351,0.18995233,-0.017467639999999562
215,2020-08-03,24.083279590851745,28.445393797593145,69.58679400080628,1.516081188027735,22.34355369593528,12.95564085,0.18676338,-0.01673266000000062
216,2020-08-04,24.86796128615525,29.82124700627721,66.44020187951462,0.0501923146911333,22.88946243928994,12.93964617,0.18530609,-0.015994680000000372
217,2020-08-05,24.92823574954185,29.902105506419847,66.3419559824303,4.011054332218246,22.94514874602512,12.92439582,0.18473276,-0.015250349999998747
218,2020-08-06,24.81714873694413,29.76362657975342,66.45324049556679,0.0267476260337316,22.838152458687897,12.90989972,0.18158553,-0.014496100000000567
219,2020-08-07,25.29757772849813,29.61459323724208,70.40813257281354,0.0,23.65251818040389,12.8961716,0.17775538,-0.013728119999999677
220,2020-08-08,25.37127042545686,29.66552749984197,70.57713225937451,0.4107400740496281,23.74145664765944,12.88322929,0.17554319,-0.012942310000001456
221,2020-08-09,25.46773819617366,29.61545126919089,71.50189571492075,0.2623844147363725,23.910292279031943,12.87109449,0.16934347,-0.012134799999998336
222,2020-08-10,25.53549620682897,29.529284478109783,72.468578867653,2.232121363183801,24.05123655306919,12.85979303,0.16601049,-0.011301460000000318
223,2020-08-11,25.85914051632277,30.193194959422296,70.54613941952466,5.209254480647909e-05,24.23975741237566,12.84935572,0.16123569,-0.010437310000000366
224,2020-08-12,26.09475933646385,30.72958490675459,68.88753485184967,0.2377709536497989,24.351491404823676,12.83980864,0.15669065,-0.009547080000000818
225,2020-08-13,25.817470979149345,30.746830317524783,67.05508900025056,0.3106305260521059,23.91802781219163,12.83115782,0.15265107,-0.008650819999999726
226,2020-08-14,25.454098303378508,30.62083033898904,65.51238196079717,0.0,23.414612888876448,12.82340788,0.14797098,-0.007749940000000066
227,2020-08-15,25.943262918641853,30.861777033892537,67.17376764510858,0.0,24.058070487145905,12.81656457,0.14714629,-0.006843309999998937
228,2020-08-16,25.86081171865717,31.222215895309148,64.64967890920902,0.0,23.75552629533148,12.81063384,0.14287712,-0.005930730000001105
229,2020-08-17,24.901837582081424,29.70613982571151,67.33323130252886,20.915228873343835,22.99524826620412,12.80562115,0.13872888,-0.005012689999999154
230,2020-08-18,23.38375846224431,28.1425740440632,66.83239907493476,0.0152113866200161,21.39062032869535,12.80153076,0.13323595,-0.004090389999999999
231,2020-08-19,23.60412608772057,29.6454526043961,59.56905414325837,0.078911224573129,20.93517992584864,12.79836517,0.12753628,-0.0031655900000000514
232,2020-08-20,22.02680052444529,28.86287618770358,54.20902030931419,0.0,18.680653932648905,12.79612459,0.12330501,-0.0022405800000004916
233,2020-08-21,22.67868975577892,28.69406032082041,59.11427896059281,0.0392557831886097,19.914376884280216,12.79480654,0.11927863,-0.0013180500000000706
234,2020-08-22,23.817666953084217,28.849131560139927,65.43122966873517,1.9137082463084785,21.714715123861023,12.79440552,0.1187082,-0.0004010199999999742
235,2020-08-23,23.1927456122821,27.437155574494053,69.91720471367762,3.507189082365468,21.454807116331427,12.79491267,0.11850378,0.0005071500000006779
236,2020-08-24,23.74435194037269,28.82542701434541,65.10220234994394,0.0517819515176188,21.609621197422832,12.79631565,0.1199451,0.0014029799999999426
237,2020-08-25,23.9489923998984,28.958222116918822,65.62911931177807,0.000838007994428,21.867538614509247,12.79859842,0.1194611,0.0022827699999989903
