exog_variables,model_order,arima_p,arima_d,arima_q,aic,bic,rmse,mae
"ppt_lag2, tmean_lag2","ARIMAX(0,0,1)",0,0,1,12.117859830291644,15.98080344149055,0.39185902266914874,0.36195718948134825
tmean_lag4,"ARIMAX(0,0,1)",0,0,1,10.343493701265844,13.433848590224969,0.39221441577617133,0.3436529589653259
"ppt_lag3, tmean_lag4, tmean_lag5, ppt_lag5","ARIMAX(0,0,0)",0,0,0,15.9155251764308,20.551057509869487,0.39226266050125985,0.3672786294365187
"ppt_lag3, tmean_lag4, ppt_lag2, tmean_lag3, tmean_lag2","ARIMAX(2,0,1)",2,0,1,36.91422891689356,43.86752741705159,0.39258725811704714,0.3013296127094809
"ppt_lag2, tmean_lag2, ppt_lag4","ARIMAX(0,0,1)",0,0,1,13.38129296108061,18.016825294519297,0.3928590102525283,0.3688548111110088
"ppt_lag3, tmean_lag4, tmean_lag3","ARIMAX(0,0,1)",0,0,1,7.349498509842197,11.985030843280883,0.3944387264848224,0.391275962104638
"ppt_lag3, tmean_lag4, tmean_lag5, ppt_lag4, ppt_lag5","ARIMAX(0,0,0)",0,0,0,17.912570581235638,23.320691636914106,0.3948639182954594,0.36767457649321234
"ppt_lag3, ppt_lag2, tmean_lag5, ppt_lag5","ARIMAX(0,0,0)",0,0,0,12.759354257064723,17.39488659050341,0.396598097298099,0.3323394450706578
"ppt_lag3, ppt_lag2, tmean_lag5, ppt_lag4, ppt_lag5","ARIMAX(0,0,0)",0,0,0,14.740935317572353,20.149056373250822,0.4000332453944522,0.33439164191550175
"ppt_lag2, tmean_lag3, tmean_lag5, tmean_lag2, ppt_lag5","ARIMAX(2,0,0)",2,0,0,27.70545466505083,34.658753165208864,0.400455566181123,0.2931659025020936
"ppt_lag3, tmean_lag4, ppt_lag5","ARIMAX(0,0,0)",0,0,0,13.959929767317625,17.822873378516533,0.4014245847897678,0.3721883467294602
"ppt_lag3, ppt_lag2, tmean_lag3, tmean_lag2, ppt_lag4","ARIMAX(0,0,0)",0,0,0,14.216929099059469,19.625050154737938,0.4029360584468161,0.3141785536402737
"ppt_lag3, tmean_lag3, ppt_lag4, ppt_lag5","ARIMAX(0,0,1)",0,0,1,12.895126570565191,18.30324762624366,0.40332535786882606,0.3846432953952732
"ppt_lag3, tmean_lag4, ppt_lag2, ppt_lag4, ppt_lag5","ARIMAX(0,0,0)",0,0,0,16.099075046742236,21.507196102420703,0.40544404565894604,0.340157605255341
"ppt_lag3, tmean_lag5, ppt_lag4, ppt_lag5","ARIMAX(0,0,0)",0,0,0,15.968162245278943,20.60369457871763,0.40615855427780145,0.3729573681771856
"ppt_lag2, tmean_lag2, ppt_lag5","ARIMAX(1,0,2)",1,0,2,19.377402684387906,25.558112462306156,0.4063293983474038,0.38125088612304214
"ppt_lag3, ppt_lag2, tmean_lag3, tmean_lag5, tmean_lag2","ARIMAX(2,0,1)",2,0,1,34.329389881116,41.28268838127403,0.4064346421786587,0.35822755023109965
"tmean_lag4, ppt_lag2, tmean_lag2, ppt_lag5","ARIMAX(0,0,1)",0,0,1,14.77856694645168,20.186688002130147,0.4067234886392777,0.3616138348783329
"ppt_lag2, tmean_lag3, tmean_lag2, ppt_lag5","ARIMAX(0,0,1)",0,0,1,17.89059090595686,23.298711961635327,0.4083535218624339,0.3991187779843304
"tmean_lag4, ppt_lag2, tmean_lag2, ppt_lag4","ARIMAX(0,0,1)",0,0,1,12.995947146606897,18.404068202285362,0.4087076123851335,0.38729244213290803
"tmean_lag3, tmean_lag2, ppt_lag5","ARIMAX(0,0,1)",0,0,1,13.657174775669866,18.29270710910855,0.4095883126657176,0.3899819555298274
"ppt_lag3, tmean_lag5","ARIMAX(0,0,1)",0,0,1,10.598137381429646,14.461080992628553,0.41089580665378395,0.37997804625076137
"ppt_lag3, tmean_lag3, tmean_lag5, tmean_lag2, ppt_lag4, ppt_lag5","ARIMAX(3,0,1)",3,0,1,41.82019424772287,50.31867019236046,0.4108979124979094,0.3720887555308594
"tmean_lag4, tmean_lag2, ppt_lag4","ARIMAX(0,0,1)",0,0,1,11.01548043856274,15.651012772001426,0.41106278230670407,0.38940654061003555
"ppt_lag3, ppt_lag2, tmean_lag3, tmean_lag2","ARIMAX(0,0,0)",0,0,0,15.019284166854366,19.65481650029305,0.4127053096964427,0.31978325784244754
"ppt_lag3, ppt_lag2, tmean_lag5, tmean_lag2, ppt_lag4, ppt_lag5","ARIMAX(0,0,0)",0,0,0,13.766655329103944,19.947365107022193,0.4130953353292004,0.3533808753006302
