exog_variables,model_order,arima_p,arima_d,arima_q,aic,bic,rmse,mae
"tmean_lag135, tmean_lag120, tmean_lag150, tmean_lag90, tmean_lag165, tmean_lag75, tmean_lag0","ARIMAX(1,1,2)",1,1,2,-5682.099027077918,-5635.201646189411,0.15510048813810975,0.14086404893818533
"tmean_lag135, tmean_lag90, tmean_lag165, tmean_lag0","ARIMAX(1,1,2)",1,1,2,-5682.111553369091,-5648.004367268358,0.1551487449157119,0.1409330004590669
"tmean_lag135, tmean_lag165, tmean_lag0","ARIMAX(1,1,2)",1,1,2,-5684.379816839588,-5654.536029001447,0.15516246393961633,0.14093439231056185
"tmean_lag135, tmean_lag75, tmean_lag0","ARIMAX(1,1,2)",1,1,2,-5683.97314435417,-5654.129356516029,0.15521395098549992,0.1409829626251231
"tmean_lag120, tmean_lag150, tmean_lag75","ARIMAX(1,1,2)",1,1,2,-5689.378205194958,-5659.534417356817,0.15522426320741942,0.14097843544668393
"tmean_lag135, tmean_lag90, tmean_lag75, tmean_lag0","ARIMAX(1,1,2)",1,1,2,-5681.839196894574,-5647.732010793841,0.1552308215851178,0.1410071371385425
"tmean_lag135, tmean_lag120, tmean_lag150, tmean_lag75","ARIMAX(1,1,2)",1,1,2,-5687.407042909227,-5653.299856808494,0.15524748936710125,0.140999523006224
"tmean_lag120, tmean_lag150, tmean_lag90, tmean_lag165, tmean_lag0","ARIMAX(1,1,2)",1,1,2,-5686.022009565562,-5647.651425202238,0.15525399089019332,0.14099902860609206
"tmean_lag135, tmean_lag120, tmean_lag150, tmean_lag90, tmean_lag165, tmean_lag0","ARIMAX(1,1,2)",1,1,2,-5683.996833692311,-5641.362851066395,0.1552820424844364,0.1410231778978255
"tmean_lag120, tmean_lag150, tmean_lag75, tmean_lag0","ARIMAX(1,1,2)",1,1,2,-5687.66503903661,-5653.557852935877,0.15532676823869465,0.14105804702820673
"tmean_lag135, tmean_lag0","ARIMAX(1,1,2)",1,1,2,-5686.015586802855,-5660.435197227305,0.15534495761412404,0.14109759523737048
"tmean_lag135, tmean_lag90, tmean_lag0","ARIMAX(1,1,2)",1,1,2,-5683.85565566653,-5654.011867828389,0.15534676402302805,0.14111021711343866
"tmean_lag135, tmean_lag120, tmean_lag150, tmean_lag75, tmean_lag0","ARIMAX(1,1,2)",1,1,2,-5685.654227863428,-5647.283643500104,0.1553622614615974,0.1410892389083504
"tmean_lag120, tmean_lag150, tmean_lag90, tmean_lag75","ARIMAX(1,1,2)",1,1,2,-5687.261648619802,-5653.154462519069,0.15543523570356704,0.14116765720384403
"tmean_lag120, tmean_lag150","ARIMAX(1,1,2)",1,1,2,-5691.35387183417,-5665.77348225862,0.1554489696617561,0.1411730357539168
"tmean_lag135, tmean_lag120, tmean_lag150, tmean_lag90, tmean_lag75","ARIMAX(1,1,2)",1,1,2,-5685.302727790939,-5646.932143427614,0.15546473625521143,0.14119389566291649
"tmean_lag135, tmean_lag120, tmean_lag150","ARIMAX(1,1,2)",1,1,2,-5689.339449837876,-5659.495661999735,0.15547056319425231,0.14119205768067414
"tmean_lag120, tmean_lag150, tmean_lag0","ARIMAX(1,1,2)",1,1,2,-5689.648550927006,-5659.804763088865,0.15553011860964347,0.14123710888421045
"tmean_lag135, tmean_lag120, tmean_lag150, tmean_lag0","ARIMAX(1,1,2)",1,1,2,-5687.627778334701,-5653.520592233968,0.1555511746715952,0.14125558865380047
"tmean_lag120, tmean_lag150, tmean_lag90, tmean_lag75, tmean_lag0","ARIMAX(1,1,2)",1,1,2,-5685.31741746469,-5646.946833101366,0.15557095289347286,0.14127659719383798
"tmean_lag150, tmean_lag165, tmean_lag75","ARIMAX(1,1,2)",1,1,2,-5685.172814796254,-5655.329026958113,0.15559873048248504,0.1413046456338507
"tmean_lag135, tmean_lag120, tmean_lag150, tmean_lag90, tmean_lag75, tmean_lag0","ARIMAX(1,1,2)",1,1,2,-5683.36414471872,-5640.730162092804,0.15560069857981176,0.1413033304507584
"tmean_lag135, tmean_lag150, tmean_lag165, tmean_lag75","ARIMAX(1,1,2)",1,1,2,-5683.2769797029505,-5649.169793602217,0.1556200031359604,0.14132438745346323
"tmean_lag120, tmean_lag150, tmean_lag90","ARIMAX(1,1,2)",1,1,2,-5689.181687177936,-5659.337899339795,0.15564706419788057,0.14135235159164522
"tmean_lag135, tmean_lag120, tmean_lag150, tmean_lag90","ARIMAX(1,1,2)",1,1,2,-5687.209669774147,-5653.102483673414,0.15566434264970966,0.14136813727709047
"tmean_lag150, tmean_lag165","ARIMAX(1,1,2)",1,1,2,-5687.173361360579,-5661.5929717850295,0.15571458634572222,0.14140571110005462
"tmean_lag135, tmean_lag150, tmean_lag165","ARIMAX(1,1,2)",1,1,2,-5685.26094929115,-5655.417161453009,0.1557225222340174,0.14141384530716708
"tmean_lag150, tmean_lag90, tmean_lag165, tmean_lag75","ARIMAX(1,1,2)",1,1,2,-5683.072262877939,-5648.9650767772055,0.15575492962071308,0.14144949256130226
"tmean_lag135, tmean_lag150, tmean_lag90, tmean_lag165, tmean_lag75","ARIMAX(1,1,2)",1,1,2,-5681.179020555916,-5642.808436192592,0.15576568345633107,0.14146038094411786
"tmean_lag120, tmean_lag150, tmean_lag90, tmean_lag0","ARIMAX(1,1,2)",1,1,2,-5687.236911138938,-5653.129725038205,0.15576603910031997,0.14144932955718148
"tmean_lag135, tmean_lag120, tmean_lag150, tmean_lag90, tmean_lag0","ARIMAX(1,1,2)",1,1,2,-5685.275195835525,-5646.9046114722005,0.15577930039639026,0.14146191719760523
"tmean_lag135, tmean_lag150, tmean_lag90, tmean_lag165","ARIMAX(1,1,2)",1,1,2,-5683.162298208712,-5649.055112107979,0.15586030062964581,0.14154431320396232
"tmean_lag150, tmean_lag90, tmean_lag165","ARIMAX(1,1,2)",1,1,2,-5685.065904961448,-5655.222117123307,0.1558618593030348,0.14154404173350568
"tmean_lag150, tmean_lag165, tmean_lag75, tmean_lag0","ARIMAX(1,1,2)",1,1,2,-5683.9077108459,-5649.8005247451665,0.1559635426217126,0.14160528508985473
"tmean_lag135, tmean_lag150, tmean_lag165, tmean_lag75, tmean_lag0","ARIMAX(1,1,2)",1,1,2,-5681.992255538924,-5643.6216711756,0.15599297528691022,0.14163181225386526
"tmean_lag150, tmean_lag165, tmean_lag0","ARIMAX(1,1,2)",1,1,2,-5685.936392193818,-5656.092604355677,0.15603819369870825,0.14167293270493497
"tmean_lag135, tmean_lag150, tmean_lag165, tmean_lag0","ARIMAX(1,1,2)",1,1,2,-5683.980340895227,-5649.8731547944935,0.15607379359554963,0.14170429960638406
"tmean_lag150, tmean_lag90, tmean_lag165, tmean_lag75, tmean_lag0","ARIMAX(1,1,2)",1,1,2,-5681.774540496918,-5643.403956133594,0.15612347636992618,0.141753291267361
"tmean_lag135, tmean_lag150, tmean_lag90, tmean_lag165, tmean_lag75, tmean_lag0","ARIMAX(1,1,2)",1,1,2,-5679.8680207253965,-5637.23403809948,0.15613483785996457,0.14176454411142242
"tmean_lag135, tmean_lag150, tmean_lag90, tmean_lag165, tmean_lag0","ARIMAX(1,1,2)",1,1,2,-5681.847021465386,-5643.476437102062,0.15621070526261857,0.14183376859450222
"tmean_lag150, tmean_lag90, tmean_lag165, tmean_lag0","ARIMAX(1,1,2)",1,1,2,-5683.764436769786,-5649.657250669053,0.15621106236155038,0.14183277527722957
"tmean_lag150, tmean_lag75, tmean_lag0","ARIMAX(1,1,2)",1,1,2,-5685.316002393072,-5655.472214554931,0.15629496083236968,0.14189985140575978
"tmean_lag135, tmean_lag150, tmean_lag75, tmean_lag0","ARIMAX(1,1,2)",1,1,2,-5683.4492135898145,-5649.342027489081,0.15633065257599793,0.14193200172179266
"tmean_lag150, tmean_lag0","ARIMAX(1,1,2)",1,1,2,-5687.358963126912,-5661.778573551363,0.15638825411048604,0.14198322200026814
"tmean_lag135, tmean_lag150, tmean_lag0","ARIMAX(1,1,2)",1,1,2,-5685.4503102503,-5655.606522412159,0.15640600247414543,0.14199960986575755
"tmean_lag150, tmean_lag90, tmean_lag75, tmean_lag0","ARIMAX(1,1,2)",1,1,2,-5683.154723710966,-5649.047537610233,0.1565137294577441,0.1420983309021186
"tmean_lag135, tmean_lag150, tmean_lag90, tmean_lag75, tmean_lag0","ARIMAX(1,1,2)",1,1,2,-5681.333136119436,-5642.962551756112,0.15651888000271255,0.14210458130192635
"tmean_lag135, tmean_lag150, tmean_lag90, tmean_lag0","ARIMAX(1,1,2)",1,1,2,-5683.318463141815,-5649.211277041082,0.15660209611903383,0.14217987637104967
"tmean_lag150, tmean_lag90, tmean_lag0","ARIMAX(1,1,2)",1,1,2,-5685.153440668415,-5655.309652830274,0.15660804174745876,0.14218328497123447
"tmean_lag120, tmean_lag90","ARIMAX(1,2,1)",1,2,1,-5675.280188876437,-5653.972730454831,0.3793803836655309,0.3154014234065596
"tmean_lag135, tmean_lag120, tmean_lag90, tmean_lag75","ARIMAX(1,2,1)",1,2,1,-5671.676730077562,-5641.846288287315,0.37938876053785353,0.31540642393292245
"tmean_lag135, tmean_lag120, tmean_lag75","ARIMAX(1,2,1)",1,2,1,-5673.728889097132,-5648.159938991206,0.3799377488677868,0.31583254269163297
tmean_lag120,"ARIMAX(1,2,1)",1,2,1,-5677.324719234304,-5660.27875249702,0.3799802909791812,0.3158657235357286
"tmean_lag120, tmean_lag90, tmean_lag75","ARIMAX(1,2,1)",1,2,1,-5673.553276203577,-5647.984326097651,0.3802440077030389,0.3160643439771358
"tmean_lag120, tmean_lag75","ARIMAX(1,2,1)",1,2,1,-5675.589141682124,-5654.281683260519,0.3808056930982532,0.3165000831500641
"tmean_lag150, tmean_lag105","ARIMAX(2,2,1)",2,2,1,-5678.183475277496,-5652.61452517157,0.39386131726220625,0.32655800994117506
"tmean_lag150, tmean_lag105, tmean_lag90","ARIMAX(2,2,1)",2,2,1,-5676.221156363492,-5646.390714573245,0.3939670852498213,0.3266413513197618
tmean_lag105,"ARIMAX(2,2,1)",2,2,1,-5678.798056042016,-5657.49059762041,0.394023770636427,0.3266798890549236
"tmean_lag105, tmean_lag90","ARIMAX(2,2,1)",2,2,1,-5676.840866822128,-5651.271916716202,0.3940394158418919,0.32669416197161033
"tmean_lag150, tmean_lag105, tmean_lag75","ARIMAX(2,2,1)",2,2,1,-5676.19276528779,-5646.362323497543,0.3940662280802012,0.32671641643698895
"tmean_lag150, tmean_lag105, tmean_lag90, tmean_lag75","ARIMAX(2,2,1)",2,2,1,-5674.226306655773,-5640.134373181205,0.39413163671809354,0.32676849699466737
"tmean_lag105, tmean_lag75","ARIMAX(2,2,1)",2,2,1,-5676.79857053995,-5651.229620434024,0.39415610269756346,0.326782408465624
"tmean_lag105, tmean_lag90, tmean_lag75","ARIMAX(2,2,1)",2,2,1,-5674.837872912446,-5645.007431122199,0.39420396331905677,0.3268211575160739
"tmean_lag135, tmean_lag150, tmean_lag105, tmean_lag90","ARIMAX(2,2,1)",2,2,1,-5674.929726318179,-5640.83779284361,0.395553083431966,0.3278683296838568
"tmean_lag135, tmean_lag150, tmean_lag105, tmean_lag90, tmean_lag75","ARIMAX(2,2,1)",2,2,1,-5672.936823474736,-5634.583398315847,0.3957210927603152,0.32799802693669255
"tmean_lag135, tmean_lag105","ARIMAX(2,2,1)",2,2,1,-5677.689266448154,-5652.120316342228,0.39577971010299945,0.3280388061390334
"tmean_lag135, tmean_lag105, tmean_lag90","ARIMAX(2,2,1)",2,2,1,-5675.730323889666,-5645.899882099418,0.3957852048446278,0.3280446673972073
"tmean_lag135, tmean_lag105, tmean_lag75","ARIMAX(2,2,1)",2,2,1,-5675.698820325862,-5645.868378535614,0.3959776396153282,0.3281918053296545
"tmean_lag105, tmean_lag0","ARIMAX(2,2,1)",2,2,1,-5677.928219164076,-5652.35926905815,0.4049678588622154,0.33514792172575825
"tmean_lag150, tmean_lag105, tmean_lag0","ARIMAX(2,2,1)",2,2,1,-5677.4580204207405,-5647.627578630493,0.4052966355936958,0.3354052900818573
"tmean_lag135, tmean_lag105, tmean_lag90, tmean_lag75","ARIMAX(0,2,2)",0,2,2,-5674.753566924357,-5644.92312513411,0.42966954713352873,0.35421509947834884
"tmean_lag135, tmean_lag150, tmean_lag105","ARIMAX(0,2,2)",0,2,2,-5677.996822924839,-5652.427872818913,0.4297628500050088,0.3542887062255141
"tmean_lag135, tmean_lag150, tmean_lag105, tmean_lag75","ARIMAX(0,2,2)",0,2,2,-5675.994067563827,-5646.16362577358,0.4297854658353421,0.3543062341289982
tmean_lag135,"ARIMAX(0,2,2)",0,2,2,-5673.553085056531,-5656.507118319247,0.4307715518889854,0.3550644445540577
"tmean_lag135, tmean_lag90","ARIMAX(0,2,2)",0,2,2,-5671.513529584468,-5650.206071162863,0.43083203540914305,0.3551113754752833
"tmean_lag135, tmean_lag150","ARIMAX(0,2,2)",0,2,2,-5673.019281848543,-5651.711823426937,0.43101788850127726,0.3552576749405512
"tmean_lag135, tmean_lag150, tmean_lag90","ARIMAX(0,2,2)",0,2,2,-5670.978039919644,-5645.409089813718,0.4310800329907548,0.3553060021189709
"tmean_lag135, tmean_lag75","ARIMAX(0,2,2)",0,2,2,-5671.665144636047,-5650.357686214442,0.43112556504635263,0.3553386315755291
"tmean_lag135, tmean_lag90, tmean_lag75","ARIMAX(0,2,2)",0,2,2,-5669.6215606551095,-5644.052610549184,0.4312835781383206,0.3554605144454636
"tmean_lag135, tmean_lag150, tmean_lag75","ARIMAX(0,2,2)",0,2,2,-5671.131018162121,-5645.562068056195,0.43134753809049076,0.35551301212697317
tmean_lag90,"ARIMAX(0,2,2)",0,2,2,-5673.093544201021,-5656.047577463737,0.43141017461840325,0.35555872095762175
"tmean_lag135, tmean_lag150, tmean_lag90, tmean_lag75","ARIMAX(0,2,2)",0,2,2,-5669.081333365108,-5639.25089157486,0.4315043468518255,0.35563437856663793
tmean_lag150,"ARIMAX(0,2,2)",0,2,2,-5674.709313525902,-5657.663346788618,0.431570209846771,0.3556849553941666
"tmean_lag150, tmean_lag90","ARIMAX(0,2,2)",0,2,2,-5672.693831186374,-5651.386372764769,0.43158272087752064,0.35569508288082435
tmean_lag75,"ARIMAX(0,2,2)",0,2,2,-5673.211744380916,-5656.165777643631,0.4317840427581226,0.35584798167248527
"tmean_lag90, tmean_lag75","ARIMAX(0,2,2)",0,2,2,-5671.186166822761,-5649.878708401156,0.4318821167874213,0.35592374954390466
"tmean_lag150, tmean_lag75","ARIMAX(0,2,2)",0,2,2,-5672.81625854453,-5651.508800122924,0.43192408541677,0.35595905980528747
"tmean_lag150, tmean_lag90, tmean_lag75","ARIMAX(0,2,2)",0,2,2,-5670.7866586497585,-5645.2177085438325,0.43202847963764796,0.35603989005745224
"tmean_lag90, tmean_lag165","ARIMAX(0,2,2)",0,2,2,-5671.360668163375,-5650.053209741769,0.43204016584138366,0.35603715591427265
tmean_lag165,"ARIMAX(0,2,2)",0,2,2,-5673.3983506940585,-5656.352383956774,0.4321095333671102,0.35608931103668456
"tmean_lag165, tmean_lag75","ARIMAX(0,2,2)",0,2,2,-5671.486979898986,-5650.17952147738,0.43256286290593843,0.35644001934641456
"tmean_lag90, tmean_lag165, tmean_lag75","ARIMAX(0,2,2)",0,2,2,-5669.450497808657,-5643.881547702731,0.43259854622053634,0.3564687534343448
tmean_lag0,"ARIMAX(0,2,2)",0,2,2,-5673.7882815524745,-5656.74231481519,0.43261802211465517,0.35650942277841197
"tmean_lag90, tmean_lag0","ARIMAX(0,2,2)",0,2,2,-5671.7516874127405,-5650.444228991135,0.4327332318724953,0.35659963589908306
"tmean_lag75, tmean_lag0","ARIMAX(0,2,2)",0,2,2,-5671.901395993225,-5650.59393757162,0.43305412165199725,0.35684707577836605
"tmean_lag90, tmean_lag75, tmean_lag0","ARIMAX(0,2,2)",0,2,2,-5669.856687885362,-5644.287737779436,0.4332537446885821,0.3570017312485416
"tmean_lag165, tmean_lag0","ARIMAX(0,2,2)",0,2,2,-5672.10614693601,-5650.798688514405,0.4335399176559364,0.35721222074355663
"tmean_lag90, tmean_lag165, tmean_lag0","ARIMAX(0,2,2)",0,2,2,-5670.083151461309,-5644.514201355383,0.43363141380211506,0.35728382938873265
"tmean_lag135, tmean_lag120, tmean_lag105","ARIMAX(0,2,2)",0,2,2,-5679.778371977527,-5654.209421871601,0.43398558405621557,0.35753740301938575
"tmean_lag165, tmean_lag75, tmean_lag0","ARIMAX(0,2,2)",0,2,2,-5670.226267085332,-5644.6573169794065,0.43403114227362577,0.3575923767016572
"tmean_lag135, tmean_lag120, tmean_lag105, tmean_lag75","ARIMAX(0,2,2)",0,2,2,-5677.790400693822,-5647.959958903575,0.4341008175953636,0.35762663504968545
"tmean_lag135, tmean_lag120, tmean_lag105, tmean_lag90","ARIMAX(0,2,2)",0,2,2,-5677.743969805661,-5647.913528015414,0.43412637419061934,0.35764596243882035
"tmean_lag90, tmean_lag165, tmean_lag75, tmean_lag0","ARIMAX(0,2,2)",0,2,2,-5668.195206177188,-5638.364764386941,0.43419535335154935,0.35771956358791784
"tmean_lag135, tmean_lag120, tmean_lag105, tmean_lag90, tmean_lag75","ARIMAX(0,2,2)",0,2,2,-5675.749684672927,-5641.657751198359,0.434313379993177,0.35779059161609966
"tmean_lag120, tmean_lag105","ARIMAX(0,2,2)",0,2,2,-5681.117793971935,-5659.810335550329,0.43504690761509096,0.35835730362888824
"tmean_lag120, tmean_lag105, tmean_lag90","ARIMAX(0,2,2)",0,2,2,-5679.093424609813,-5653.524474503887,0.43515277727947954,0.35843859888725793
"tmean_lag120, tmean_lag105, tmean_lag75","ARIMAX(0,2,2)",0,2,2,-5679.130245002467,-5653.561294896541,0.43518931979761716,0.35846752445869556
"tmean_lag120, tmean_lag105, tmean_lag90, tmean_lag75","ARIMAX(0,2,2)",0,2,2,-5677.097791964963,-5647.267350174716,0.43536168851908835,0.35860008350594486
"tmean_lag135, tmean_lag120","ARIMAX(0,2,2)",0,2,2,-5675.465352537663,-5654.157894116058,0.43537980571741874,0.3586113798202214
"tmean_lag135, tmean_lag120, tmean_lag90","ARIMAX(0,2,2)",0,2,2,-5673.431719158259,-5647.862769052333,0.43558601403095076,0.3587689908653685
