exog_variables,model_order,arima_p,arima_d,arima_q,aic,bic,rmse,mae
"twbs_lag120, twbs_lag150, twbs_lag165, twbs_lag180","ARIMAX(3,1,0)",3,1,0,-8166.104669547476,-8131.997483446743,1.507025490390369,1.3314281799228982
"twbs_lag120, twbs_lag135, twbs_lag90, twbs_lag0, twbs_lag180","ARIMAX(3,1,0)",3,1,0,-8092.507242964844,-8054.13665860152,1.5084633576559527,1.3345140255813308
"twbs_lag105, twbs_lag150","ARIMAX(3,1,0)",3,1,0,-8146.372914598047,-8116.529126759906,1.5115310668687196,1.3282907810810096
"twbs_lag120, twbs_lag180","ARIMAX(2,1,0)",2,1,0,-8554.415643311886,-8533.098651998927,1.518582391231303,1.3406951723103526
"twbs_lag135, twbs_lag165, twbs_lag0, twbs_lag180","ARIMAX(3,1,0)",3,1,0,-8175.930842061719,-8141.823655960986,1.5273505092846955,1.3496383804196104
"twbs_lag120, twbs_lag135, twbs_lag150, twbs_lag90, twbs_lag165","ARIMAX(3,1,0)",3,1,0,-8079.9449171772785,-8041.574332813954,1.544524764338337,1.3634018522941735
"twbs_lag120, twbs_lag135, twbs_lag90, twbs_lag165","ARIMAX(3,1,0)",3,1,0,-8164.475999569029,-8130.368813468296,1.5557477849530477,1.3732247455716529
"twbs_lag120, twbs_lag165, twbs_lag0, twbs_lag180","ARIMAX(3,1,0)",3,1,0,-8119.420874002117,-8085.313687901384,1.5588120563352417,1.3781674651261897
"twbs_lag120, twbs_lag135, twbs_lag90, twbs_lag165, twbs_lag0","ARIMAX(3,1,0)",3,1,0,-8080.663174073428,-8038.029191447512,1.576172247988908,1.3911392865883487
"twbs_lag120, twbs_lag135, twbs_lag150, twbs_lag90, twbs_lag165, twbs_lag0","ARIMAX(3,1,0)",3,1,0,-8020.444050372422,-7977.810067746505,1.5853649352745895,1.4003698847580563
"twbs_lag120, twbs_lag135, twbs_lag150, twbs_lag165, twbs_lag180","ARIMAX(3,1,0)",3,1,0,-8097.7076687099625,-8055.073686084046,1.5912510351923352,1.402633115646553
"twbs_lag150, twbs_lag90, twbs_lag165, twbs_lag180","ARIMAX(3,1,0)",3,1,0,-8175.31734818795,-8141.210162087217,1.5953581086521234,1.4078302012675152
